local_datetime,update,episode_reward
2026-01-29 15:15:32.874,99,74.76999069116579
2026-01-29 15:15:43.517,100,-38.858477780215
2026-01-29 15:15:58.507,101,-59.07631540010003
2026-01-29 15:16:19.416,102,-11.765978645757022
2026-01-29 15:16:40.167,103,68.92477085353167
2026-01-29 15:17:00.326,103,141.603974896894
2026-01-29 15:17:21.159,104,43.89207962273358
2026-01-29 15:17:42.041,105,30.140689842827193
2026-01-29 15:18:03.021,106,65.46386045378003
2026-01-29 15:18:23.855,107,37.66938617973657
2026-01-29 15:18:44.723,108,-20.418405284444297
2026-01-29 15:19:05.506,109,72.51973019837418
2026-01-29 15:19:26.273,110,-52.41134531446942
2026-01-29 15:19:39.944,111,-51.15057667584609
2026-01-29 15:20:00.722,112,-49.078602423270254
2026-01-29 15:20:21.648,113,-54.01029322642024
2026-01-29 15:20:42.520,114,-175.94495341713133
2026-01-29 15:21:03.329,115,-115.42570273915118
2026-01-29 15:21:24.216,116,-34.18989514763393
2026-01-29 15:21:44.997,117,2.3791598509062926
2026-01-29 15:22:05.877,118,-4.723086972619636
2026-01-29 15:22:26.841,119,-47.95027181604155
2026-01-29 15:22:47.757,120,-82.4716793420537
2026-01-29 15:23:09.113,121,48.33506709223727
2026-01-29 15:23:27.629,122,-88.64028061103761
2026-01-29 15:23:48.487,123,12.243384942230678
2026-01-29 15:24:09.439,124,45.031716598775084
2026-01-29 15:24:30.485,125,-75.9657459659998
2026-01-29 15:24:50.642,125,-135.18207689911114
2026-01-29 15:25:11.665,126,-34.655642688648825
2026-01-29 15:25:32.757,127,-57.021063492797445
2026-01-29 15:25:54.375,128,2.3648605968901197
2026-01-29 15:26:15.657,129,-5.205237595646562
2026-01-29 15:26:37.839,130,-26.790492589848142
2026-01-29 15:26:58.850,131,-54.664897216534385
2026-01-29 15:27:19.710,132,-4.791961171630762
2026-01-29 15:27:40.602,133,-66.91577871046059
2026-01-29 15:28:01.638,134,-76.47496520985118
2026-01-29 15:28:22.524,135,-68.32403972695906
2026-01-29 15:28:43.333,136,-35.809199267209
2026-01-29 15:29:04.086,137,-50.48599504552707
2026-01-29 15:29:24.989,138,-31.861815633612434
2026-01-29 15:29:45.890,139,-78.8638534968642
2026-01-29 15:30:06.778,140,-25.487795035542085
2026-01-29 15:30:27.653,141,-12.199034934411769
2026-01-29 15:30:49.105,142,-20.31733801626787
2026-01-29 15:31:09.960,143,-46.08196925641216
2026-01-29 15:31:30.804,144,-43.226679171765014
2026-01-29 15:31:51.667,145,-52.733131643637606
2026-01-29 15:32:11.891,146,128.92629022627807
2026-01-29 15:32:32.824,147,-44.035471336018624
2026-01-29 15:32:53.686,148,-36.704836515575124
2026-01-29 15:33:14.698,149,-56.36249652196568
2026-01-29 15:33:35.560,150,-61.03399704055182
2026-01-29 15:33:56.457,151,2.085402887203587
2026-01-29 15:34:17.297,152,-40.743076815330255
2026-01-29 15:34:38.134,153,-21.64343159256106
2026-01-29 15:34:59.006,154,-67.12166516430263
2026-01-29 15:35:19.922,155,-69.51803561938942
2026-01-29 15:35:40.871,156,-88.4015031812005
2026-01-29 15:35:58.651,157,-108.76523293485857
2026-01-29 15:36:19.566,158,-90.40463038986992
2026-01-29 15:36:40.473,159,-93.09453100993808
2026-01-29 15:37:00.661,159,-19.41878337226777
2026-01-29 15:37:21.579,160,-41.41465766595805
2026-01-29 15:37:42.459,161,-87.65605058171704
2026-01-29 15:38:03.393,162,-53.987858828514966
2026-01-29 15:38:24.438,163,-32.91814248649018
2026-01-29 15:38:45.619,164,-44.60671212470025
2026-01-29 15:39:06.441,165,-30.584419402754847
2026-01-29 15:39:27.370,166,-61.24774371280714
2026-01-29 15:39:48.238,167,-83.73912540680561
2026-01-29 15:40:09.041,168,-34.17396976228725
2026-01-29 15:40:30.122,169,-67.5909992092512
2026-01-29 15:40:50.955,170,-69.02166998770096
2026-01-29 15:41:11.801,171,-68.67407753969792
2026-01-29 15:41:32.603,172,-89.24094636203823
2026-01-29 15:41:53.510,173,-49.448470207430745
2026-01-29 15:42:14.495,174,-96.55062102089646
2026-01-29 15:42:35.374,175,-58.12540521935633
2026-01-29 15:42:56.340,176,-68.86983119409878
2026-01-29 15:43:17.426,177,-53.37994115237461
2026-01-29 15:43:38.257,178,-53.93846549273936
2026-01-29 15:43:59.048,179,-56.52948919027515
2026-01-29 15:44:20.004,180,-42.59213905515824
2026-01-29 15:44:40.790,181,-36.73219272684283
